run_name,row_type,name,stage,activity_type,calls,range_duration_us,cpu_time_total_us,cuda_time_total_us,kernel_calls,inclusive,notes
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",optimizer,kernel,1095,,,4906.218,1095,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",optimizer,kernel,438,,,1259.173,438,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul>)",optimizer,kernel,1,,,1.6,1,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::reciprocal_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::reciprocal_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",optimizer,kernel,1,,,1.696,1,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::sqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::sqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",optimizer,kernel,220,,,1032.705,220,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx512_train_step_fp32,range,profile/measure,profile/measure,,1,145290.375,,,,true,measurement wall-clock CPU range; do not interpret as CUDA time
medium_ctx512_train_step_fp32,range,forward,forward,,1,39435.954,,,,true,inclusive CPU annotation range
medium_ctx512_train_step_fp32,range,backward,backward,,1,63719.723,,,,true,inclusive CPU annotation range
medium_ctx512_train_step_fp32,range,optimizer,optimizer,,1,38888.644,,,,true,inclusive CPU annotation range
medium_ctx512_train_step_fp32,range,attention/scores,forward,,24,3394.325,,,,true,inclusive nested range; do not add to forward
medium_ctx512_train_step_fp32,range,attention/softmax,forward,,24,3424.197,,,,true,inclusive nested range; do not add to forward
medium_ctx512_train_step_fp32,range,attention/value,forward,,24,2747.661,,,,true,inclusive nested range; do not add to forward
medium_ctx512_train_step_fp32,cpu_op,aten::_reshape_alias,forward,,241,,313.189,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::_unsafe_view,forward,,48,,83.438,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::add,forward,,145,,1230.676,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::alias,forward,,48,,61.908,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::arange,forward,,48,,639.231,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::as_strided,forward,,2053,,686.731,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::bmm,forward,,217,,5474.727,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::cat,forward,,48,,537.794,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::clone,forward,,48,,808.113,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::concat,forward,,48,,596.396,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::copy_,forward,,48,,442.936,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::div,forward,,48,,556.195,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::einsum,forward,,217,,13471.273,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::empty,forward,,120,,289.882,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::empty_like,forward,,48,,197.047,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::exp,forward,,25,,281.733,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::fill_,forward,,24,,205.588,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::gather,forward,,1,,16.2,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::ge,forward,,24,,252.52700000000002,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::index,forward,,1,,46.875,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::log,forward,,1,,8.61,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::max,forward,,25,,416.117,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::mean,forward,,51,,620.524,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::mul,forward,,338,,2842.565,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::neg,forward,,1,,10.555,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::permute,forward,,1229,,2635.415,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::pow,forward,,49,,609.027,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::reshape,forward,,627,,2288.792,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::resize_,forward,,48,,111.987,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::result_type,forward,,49,,14.869,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::rsqrt,forward,,49,,442.815,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::scalar_tensor,forward,,24,,345.447,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::select,forward,,192,,343.619,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::sigmoid,forward,,24,,253.794,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::sub,forward,,74,,661.073,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::sum,forward,,25,,319.137,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::to,forward,,171,,40.745,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::unbind,forward,,96,,612.647,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::unsqueeze,forward,,628,,1395.036,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::view,forward,,772,,840.26,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::where,forward,,48,,1360.625,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,AddBackward0,backward,,145,,51.516,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,BmmBackward0,backward,,217,,10274.458,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,CatBackward0,backward,,48,,497.421,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,CloneBackward0,backward,,48,,9.053,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,DivBackward0,backward,,48,,1212.273,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,ExpBackward0,backward,,25,,204.426,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,GatherBackward0,backward,,1,,47.646,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,IndexBackward0,backward,,1,,100.25,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,LogBackward0,backward,,1,,10.066,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,MaxBackward0,backward,,25,,773.733,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,MeanBackward0,backward,,1,,97.124,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,MeanBackward1,backward,,49,,690.413,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,MulBackward0,backward,,338,,4252.685,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,NegBackward0,backward,,1,,11.075,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,PermuteBackward0,backward,,1229,,3186.724,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,PowBackward0,backward,,49,,1536.164,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,ReshapeAliasBackward0,backward,,241,,1219.103,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,RsqrtBackward0,backward,,49,,1483.296,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,SigmoidBackward0,backward,,24,,234.383,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,SubBackward0,backward,,74,,543.855,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,SumBackward1,backward,,25,,91.021,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,UnbindBackward0,backward,,48,,657.573,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,UnsafeViewBackward0,backward,,48,,100.982,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,UnsqueezeBackward0,backward,,603,,1328.2549999999999,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,ViewBackward0,backward,,723,,2807.8849999999998,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,WhereBackward0,backward,,24,,730.843,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::_index_put_impl_,backward,,1,,81.918,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::_reshape_alias,backward,,24,,38.208,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::_unsafe_view,backward,,144,,96.049,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::add,backward,,48,,360.475,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::add_,backward,,291,,1437.17,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::arange,backward,,2,,22.785,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::as_strided,backward,,2490,,969.001,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::bmm,backward,,434,,8646.672,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::cat,backward,,48,,426.127,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::clone,backward,,144,,1489.292,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::copy_,backward,,362,,2548.063,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::detach,backward,,50,,85.751,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::div,backward,,197,,1659.295,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::div_,backward,,2,,16.79,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::divide_,backward,,1,,10.459,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::empty,backward,,222,,464.037,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::empty_like,backward,,147,,465.599,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::empty_strided,backward,,170,,395.61,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::expand,backward,,76,,191.117,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::fill_,backward,,52,,294.673,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::gather_backward,backward,,1,,44.098,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::mul,backward,,829,,6003.165,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::narrow,backward,,96,,422.259,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::neg,backward,,99,,669.622,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::new_empty,backward,,2,,13.671,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::new_empty_strided,backward,,169,,696.099,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::new_zeros,backward,,2,,37.438,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::ones_like,backward,,1,,17.286,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx512_train_step_fp32,cpu_op,aten::permute,backward,,1229,,2291.467,,,,sum of CPU operation durations; nested operations may overlap
