calls,context_length,cpu_total_us,cuda_total_us,dtype,error,mode,model_size,op_or_kernel,peak_allocated_mib,peak_reserved_mib,stage,status,tool,trace_name
7,512,0,1131.040999999983,fp32,,train_step,small,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::UnaryOpFunctor<float, 2, 1, 1>, at::native::Sqrt<float> >(at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::UnaryOpFunctor<float, 2, 1, 1>, at::native::Sqrt<float>)",5222.556640625,5414.0,,ok,torch.profiler,small_c512
7,512,0,1127.777000000031,fp32,,train_step,small,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 1>, at::native::(anonymous namespace)::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float> >(at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 1>, at::native::(anonymous namespace)::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float>)",5222.556640625,5414.0,,ok,torch.profiler,small_c512
7,512,0,1129.9519999999902,fp32,,train_step,small,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float)",5222.556640625,5414.0,,ok,torch.profiler,small_c512
7,512,0,2199.520000000004,fp32,,train_step,small,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float> >(at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float>)",5222.556640625,5414.0,,ok,torch.profiler,small_c512
1,1024,233262.72199999998,105762.12299999972,fp32,,train_step,small,ProfilerStep*,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
1,1024,126339.395,105762.12299999972,fp32,,train_step,small,profile/measure/train_step/0,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
1,1024,175.84300000000002,0,fp32,,train_step,small,Optimizer.zero_grad#AdamW.zero_grad,11265.033203125,11942.0,optimizer,ok,torch.profiler,small_c1024
1,1024,31052.04,70534.06599999996,fp32,,train_step,small,forward,11265.033203125,11942.0,forward,ok,torch.profiler,small_c1024
1,1024,1006.819,0,fp32,,train_step,small,Unrecognized,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
1,1024,61.659000000000106,17.75999999999999,fp32,,train_step,small,aten::index,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
2015,1024,1359.9230000002015,0,fp32,,train_step,small,aten::as_strided,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
800,1024,5219.823000000011,1249.3179999998893,fp32,,train_step,small,aten::reshape,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
802,1024,1396.5790000000313,0,fp32,,train_step,small,aten::view,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
1762,1024,40327.964000000116,23502.617999999813,fp32,,train_step,small,cudaLaunchKernel,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
1,1024,0,71666.418,fp32,,train_step,small,forward,11265.033203125,11942.0,forward,ok,torch.profiler,small_c1024
1,1024,0,17.75999999999999,fp32,,train_step,small,"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",11265.033203125,11942.0,,ok,torch.profiler,small_c1024
154,1024,62.07999999993194,0,fp32,,train_step,small,aten::to,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
77,1024,3495.001000000003,1132.863999999952,fp32,,train_step,small,aten::pow,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
77,1024,36.62799999999811,0,fp32,,train_step,small,aten::result_type,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
26,1024,0,532.1930000000082,fp32,,train_step,small,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul>)",11265.033203125,11942.0,,ok,torch.profiler,small_c1024
26,1024,543.7460000000008,352.44600000000446,fp32,,train_step,small,aten::mean,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
26,1024,0,352.0940000000055,fp32,,train_step,small,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",11265.033203125,11942.0,,ok,torch.profiler,small_c1024
97,1024,2520.7450000000017,944.157999999951,fp32,,train_step,small,aten::add,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
25,1024,0,27.933999999986327,fp32,,train_step,small,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)",11265.033203125,11942.0,,ok,torch.profiler,small_c1024
25,1024,370.07100000000924,25.919999999966194,fp32,,train_step,small,aten::rsqrt,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
25,1024,0,25.919999999966194,fp32,,train_step,small,"void at::native::vectorized_elementwise_kernel<4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",11265.033203125,11942.0,,ok,torch.profiler,small_c1024
541,1024,17069.401000000078,31429.634999999762,fp32,,train_step,small,aten::mul,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
292,1024,0,2888.859999999906,fp32,,train_step,small,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",11265.033203125,11942.0,,ok,torch.profiler,small_c1024
85,1024,8134.913999999993,26734.789999999994,fp32,,train_step,small,aten::einsum,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
267,1024,990.1259999999852,0,fp32,,train_step,small,aten::unsqueeze,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
994,1024,3421.46000000001,0,fp32,,train_step,small,aten::permute,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
121,1024,291.3529999999919,0,fp32,,train_step,small,aten::_reshape_alias,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
327,1024,18107.695999999934,89224.1700000001,fp32,,train_step,small,aten::bmm,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
247,1024,6606.109999999955,0,fp32,,train_step,small,cudaMemsetAsync,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
97,1024,124.23199999998815,0,fp32,,train_step,small,cudaOccupancyMaxActiveBlocksPerMultiprocessor,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
247,1024,0,271.78100000004906,fp32,,train_step,small,Memset (Device),11265.033203125,11942.0,,ok,torch.profiler,small_c1024
84,1024,0,25240.581999999995,fp32,,train_step,small,ampere_sgemm_128x64_tn,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
48,1024,445.1809999999891,0,fp32,,train_step,small,aten::unbind,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
96,1024,269.3849999999975,0,fp32,,train_step,small,aten::select,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
24,1024,44.04500000000735,0,fp32,,train_step,small,aten::alias,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
36,1024,572.4319999999925,4680.609000000024,fp32,,train_step,small,aten::sub,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
229,1024,0,11591.547999999879,fp32,,train_step,small,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",11265.033203125,11942.0,,ok,torch.profiler,small_c1024
24,1024,491.02599999999984,288.0970000000284,fp32,,train_step,small,aten::concat,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
48,1024,898.4129999999905,568.161000000056,fp32,,train_step,small,aten::cat,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
36,1024,0,475.1050000000737,fp32,,train_step,small,"void at::native::(anonymous namespace)::CatArrayBatchedCopy<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 4, 64, 64>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 64, 64>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",11265.033203125,11942.0,,ok,torch.profiler,small_c1024
26,1024,491.8039999999851,28.995999999927335,fp32,,train_step,small,aten::arange,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
173,1024,793.4960000000169,0,fp32,,train_step,small,aten::empty,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
37,1024,127.23899999997911,0,fp32,,train_step,small,aten::resize_,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
13,1024,0,14.497999999963668,fp32,,train_step,small,"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, function_traits<at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>::result_type*)",11265.033203125,11942.0,,ok,torch.profiler,small_c1024
12,1024,212.40800000000309,40.03400000000511,fp32,,train_step,small,aten::ge,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
12,1024,0,40.03400000000511,fp32,,train_step,small,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1})",11265.033203125,11942.0,,ok,torch.profiler,small_c1024
12,1024,1783.6740000000023,7871.268999999987,fp32,,train_step,small,attention/scores,11265.033203125,11942.0,attention/scores,ok,torch.profiler,small_c1024
242,1024,943.7219999997837,0,fp32,,train_step,small,aten::transpose,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
24,1024,2010.5329999999958,6768.451999999985,fp32,,train_step,small,aten::matmul,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
87,1024,489.4090000000124,0,fp32,,train_step,small,aten::expand,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
12,1024,0,7879.269000000002,fp32,,train_step,small,attention/scores,11265.033203125,11942.0,attention/scores,ok,torch.profiler,small_c1024
25,1024,0,7042.823999999986,fp32,,train_step,small,ampere_sgemm_128x128_tn,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
120,1024,191.949000000041,0,fp32,,train_step,small,aten::_unsafe_view,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
98,1024,1774.9950000000545,30392.773999999998,fp32,,train_step,small,aten::div,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
12,1024,1049.6390000000051,3936.0950000000025,fp32,,train_step,small,attention/mask,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
48,1024,3750.6150000000016,15702.976000000068,fp32,,train_step,small,aten::where,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
24,1024,1774.7619999999933,33.28000000004522,fp32,,train_step,small,aten::scalar_tensor,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
38,1024,1703.2600000000207,2035.1340000000228,fp32,,train_step,small,aten::fill_,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
12,1024,1717.2940000000008,20490.408000000025,fp32,,train_step,small,attention/softmax,11265.033203125,11942.0,attention/softmax,ok,torch.profiler,small_c1024
12,1024,341.9099999999985,3146.1759999999917,fp32,,train_step,small,aten::max,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
24,1024,0,10189.345000000025,fp32,,train_step,small,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",11265.033203125,11942.0,,ok,torch.profiler,small_c1024
12,1024,189.02200000000857,5081.825000000004,fp32,,train_step,small,aten::exp,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
86,1024,4754.227000000022,9786.794000000245,fp32,,train_step,small,aten::sum,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
12,1024,1508.7899999999945,3971.551999999984,fp32,,train_step,small,attention/value,11265.033203125,11942.0,attention/value,ok,torch.profiler,small_c1024
96,1024,2197.5769999999743,1249.3179999998893,fp32,,train_step,small,aten::clone,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
99,1024,653.5560000000387,0,fp32,,train_step,small,aten::empty_like,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
207,1024,5025.198999999991,3620.228999999853,fp32,,train_step,small,aten::copy_,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
12,1024,0,3943.8400000000074,fp32,,train_step,small,attention/mask,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
38,1024,0,2035.1340000000228,fp32,,train_step,small,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",11265.033203125,11942.0,,ok,torch.profiler,small_c1024
24,1024,0,7834.848000000011,fp32,,train_step,small,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1})",11265.033203125,11942.0,,ok,torch.profiler,small_c1024
12,1024,0,20521.862,fp32,,train_step,small,attention/softmax,11265.033203125,11942.0,attention/softmax,ok,torch.profiler,small_c1024
12,1024,0,3146.1759999999917,fp32,,train_step,small,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, 4, 4>)",11265.033203125,11942.0,,ok,torch.profiler,small_c1024
12,1024,234.5389999999984,1127.7120000000014,fp32,,train_step,small,aten::sigmoid,11265.033203125,11942.0,,ok,torch.profiler,small_c1024
24,1024,0,8998.660000000007,fp32,,train_step,small,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",11265.033203125,11942.0,,ok,torch.profiler,small_c1024
